"track_uri","track_name","artist_uri_s","artist_name_s","album_uri","album_name","album_artist_uri_s","album_artist_name_s","album_release_date","album_image_url","disc_number","track_number","track_duration_ms","track_preview_url","explicit","popularity","isrc","added_by","added_at","artist_genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","album_genres","label","copyrights"
"spotify:track:2Cd9iWfcOpGDHLz6tVA3G4","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:7AcV1lk8Zrgo1691PDWEle","Shakira, Freshlyground","spotify:album:3pzQF7YgU1f66pBayA8uHv","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)","spotify:artist:0EmeFodog0BfCgMzAIvKQp","Shakira","2010-05-07","https://i.scdn.co/image/ab67616d0000b273752d2becbb91841a31c556b8","1","1","202626","","false","16","USSM11001353","spotify:user:bradnumber1","2021-08-08T09:26:31Z","colombian pop,dance pop,latin pop,pop,african rock,afropop,south african jazz,south african pop,south african pop dance","0.766","0.873","11","-6.381","0","0.143","0.00627","0","0.0764","0.743","126.988","4","","Epic","P (P) 2010 Sony Music Entertainment (Holland) B.V."
"spotify:track:2H3HiDjmYelnnqHvWsNy7w","Love Is a Drug","spotify:artist:3yW6jTzGjHUUkLvLkjLOVn","Eskimo Joe","spotify:album:1Oj6mgKcTfLoDq0aWRVMx1","Ghosts Of The Past","spotify:artist:3yW6jTzGjHUUkLvLkjLOVn","Eskimo Joe","2011-08-12","https://i.scdn.co/image/ab67616d0000b273a4d4a0f32d1b6e0cd7ba5ff5","1","3","223920","https://p.scdn.co/mp3-preview/5125f0aa8f3ae619400611deba305144833edc52?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","AUWA01100016","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian alternative rock,australian rock,perth indie","0.574","0.932","4","-3.558","1","0.074","0.00139","0.0000056","0.14","0.223","135.034","4","","WM Australia","C © 2011 WARNER MUSIC AUSTRALIA PTY LIMITED, P ℗ 2011 WARNER MUSIC AUSTRALIA PTY LIMITED"
"spotify:track:5troof8mcGO3AafoDbk1gc","Look What You Made Me Do","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:4fW1sFeE43nuZlAw2xtmC3","reputation","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2017-11-10","https://i.scdn.co/image/ab67616d0000b2732bc33ce6acd39112e88b4c0e","1","6","211853","","false","0","USCJY1750000","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop","0.766","0.709","9","-6.471","0","0.123","0.204","0.0000141","0.126","0.506","128.07","4","","Big Machine Records, LLC","C © 2017 Big Machine Label Group, LLC, P ℗ 2017 Big Machine Label Group, LLC"
"spotify:track:1mpD5Q8IM32I4bF6eCpU74","Up All Night","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","spotify:album:2pSH41L4EXqhGHyTjM2dA2","Up All Night","spotify:artist:6LuN9FCkKOj5PcnpouEgny","Khalid","2019-11-14","https://i.scdn.co/image/ab67616d0000b27336b5099b9e614214f6919bd9","1","1","157220","https://p.scdn.co/mp3-preview/5963a3310e7d81bcfd0d948e37af5fb14a2b7575?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USRC11903550","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,pop r&b","0.665","0.712","1","-7.536","1","0.0527","0.00103","0.00333","0.102","0.669","93.992","4","","Right Hand Music Group, LLC/RCA Records","P (P) 2019 RCA Records, a division of Sony Music Entertainment"
"spotify:track:0afhq8XCExXpqazXczTSve","Galway Girl","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","6","170826","https://p.scdn.co/mp3-preview/9b7635464dc2caea3837fcc5680d0f5f5d39ab03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","GBAHS1700026","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,singer-songwriter pop,uk pop","0.624","0.876","9","-3.374","1","0.1","0.0735","0","0.327","0.781","99.943","4","","Atlantic Records UK","C © 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company., P ℗ 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company."
"spotify:track:7rGOWzo4evAQQ2FzrSKp0B","Tell Him - Single Version","spotify:artist:2GF1B0GIaFrLFLdfH6ufRO","The Exciters","spotify:album:1i2c4K7HnASzLOo6cagJVg","Tell Him","spotify:artist:2GF1B0GIaFrLFLdfH6ufRO","The Exciters","2012-01-01","https://i.scdn.co/image/ab67616d0000b273134320d50562d6b2dfbdd2a9","1","1","156160","https://p.scdn.co/mp3-preview/5a6a2a4837570bec4d1cc0adb34e72d9ed4c7ec9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USEM39100180","spotify:user:bradnumber1","2023-02-14T22:29:38Z","classic girl group,northern soul","0.708","0.616","5","-10.827","1","0.198","0.445","0","0.299","0.908","177.061","4","","Capitol Records","C © 2012 Capitol Records, LLC, P ℗ 2012 Capitol Records, LLC"
"spotify:track:5j62iEYRzttCfy6qbK07IJ","Turn Around (feat. Ne-Yo)","spotify:artist:6mU8ucezzms5I2kNH6HNlu, spotify:artist:21E3waRsmPlU7jZsS13rcj","Conor Maynard, Ne-Yo","spotify:album:6vBcVTsQZ7jkIPL7Z7fvJ4","Contrast","spotify:artist:6mU8ucezzms5I2kNH6HNlu","Conor Maynard","2012-07-09","https://i.scdn.co/image/ab67616d0000b273ccb8077ec19ddfe98c8fa747","1","2","232385","https://p.scdn.co/mp3-preview/780a5d3812d4aa347cc33d0671a691337be91fcf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","GBAYE1201089","spotify:user:bradnumber1","2021-08-08T09:26:31Z","post-teen pop,uk pop,viral pop,dance pop,pop,r&b,urban contemporary","0.59","0.874","6","-2.583","0","0.0263","0.0179","0.00000646","0.134","0.607","125.018","4","","WM Indonesia","C © 2012 Parlophone Records Ltd, a Warner Music Group Company, P ℗ 2012 Parlophone Records Ltd, a Warner Music Group Company"
"spotify:track:5PoMpQ3ItAwMWCyHI7OpuO","S-S-S-Single Bed","spotify:artist:5ezs1quhJaLV7bq3FmNWxu","Fox","spotify:album:0qJDL0ydx380AAotBFG19z","Best of Fox","spotify:artist:5ezs1quhJaLV7bq3FmNWxu","Fox","2012-07-02","https://i.scdn.co/image/ab67616d0000b27390483067af35e826a0975979","1","10","232946","","false","0","GBBLY0605278","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.767","0.846","10","-9.014","0","0.066","0.0555","0.0000448","0.0436","0.912","103.703","4","","Cherry Red Records","C (C) 2012 Cherry Red Records, P (P) 2012 Cherry Red Records"
"spotify:track:6fRxMU4LWwyaSSowV441IU","Beautiful Mistakes (feat. Megan Thee Stallion)","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:181bsRPaVXVlUKXrxwZfHK","Maroon 5, Megan Thee Stallion","spotify:album:4jGaPN2gEpKciN02ZKRShT","Beautiful Mistakes (feat. Megan Thee Stallion)","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:181bsRPaVXVlUKXrxwZfHK","Maroon 5, Megan Thee Stallion","2021-03-03","https://i.scdn.co/image/ab67616d0000b273a6c1dea2b83a2309d9e0adc3","1","1","227395","https://p.scdn.co/mp3-preview/952fe343712095ebea9aa06609ff83c3fe6e9ccb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USUM72103449","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,houston rap,pop,rap,trap queen","0.713","0.676","10","-5.483","1","0.027","0.0377","0","0.154","0.721","99.048","4","","222 Records/Interscope Records","C © 2021 Interscope Records (222 Records), P ℗ 2021 Interscope Records (222 Records)"
"spotify:track:57ef886Y0RQDGLm2jvmYEq","Stolen Dance","spotify:artist:1hzfo8twXdOegF3xireCYs","Milky Chance","spotify:album:2pza66DUreALycIoqlieMo","Sadnecessary","spotify:artist:1hzfo8twXdOegF3xireCYs","Milky Chance","2014-06-20","https://i.scdn.co/image/ab67616d0000b2733f87a17d2a514172322cbac6","1","11","313684","","false","0","DEL211300741","spotify:user:bradnumber1","2021-08-08T09:26:31Z","german pop,modern rock","0.886","0.578","11","-8.826","1","0.0381","0.418","0.000181","0.0761","0.69","114.015","4","","Neon","C (C) 2014 Lichtdicht Records GmbH, P (P) 2014 Lichtdicht Records GmbH, under exclusive license to Neon Records Pty Limited"
"spotify:track:0uZhRTUTRk3iaAlJPLswm1","19 You + Me","spotify:artist:7z5WFjZAIYejWy0NI5lv4T","Dan + Shay","spotify:album:1XsL6CKR43qw5ML8xCv98W","19 You + Me","spotify:artist:7z5WFjZAIYejWy0NI5lv4T","Dan + Shay","2013-08-20","https://i.scdn.co/image/ab67616d0000b273c94eed6cd767185fd7bf1d0c","1","1","217406","https://p.scdn.co/mp3-preview/88d1f02502decc78a334ae6ca47d4804ca0360f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USWB11303187","spotify:user:bradnumber1","2021-08-08T09:26:31Z","contemporary country,country,country road","0.493","0.67","6","-5.131","1","0.0298","0.319","0","0.102","0.451","151.989","3","","Warner Records","C © 2013 Warner Music Nashville LLC., P ℗ 2013 Warner Music Nashville LLC."
"spotify:track:5cQscm1d6XOrBTnm32NXRE","All Of Us","spotify:artist:6n28c9qs9hNGriNa72b26u, spotify:artist:4TNVwxe6cso3F2sGxA2KLG","PNAU, Ollie Gabriel","spotify:album:1D0ZMABP9fW1ujVbWQNwKu","All Of Us","spotify:artist:6n28c9qs9hNGriNa72b26u","PNAU","2019-08-27","https://i.scdn.co/image/ab67616d0000b2730df6c409489297c118ed89ce","1","1","182986","","false","0","AUNV01900298","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alternative dance,aussietronica,australian dance,australian electropop","0.742","0.904","0","-4.603","0","0.0939","0.301","0.000919","0.0928","0.322","122.093","4","","etcetc AU","C (C) 2019 etcetc Music Pty Ltd, P (P) 2019 etcetc Music Pty Ltd"
"spotify:track:0uOjJi0sUGKJVx2kT8kVsc","Love On Display","spotify:artist:5PjekOABtfU2Kwo0AHVmci","Guy Sebastian","spotify:album:42w25uAncdyETcTJyOV16K","T. R. U. T. H.","spotify:artist:5PjekOABtfU2Kwo0AHVmci","Guy Sebastian","2020-10-16","https://i.scdn.co/image/ab67616d0000b27331c4d69ad8350750f8d2bedd","1","7","183632","https://p.scdn.co/mp3-preview/140a85f51bf82c751f8aa2b16a2b4f649c581a00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","AUBM02000458","spotify:user:bradnumber1","2021-12-01T04:22:38Z","australian pop,australian talent show","0.612","0.74","4","-4.752","1","0.0364","0.216","0.00000499","0.194","0.532","85.986","4","","Sony Music Entertainment","P (P) 2020 Sony Music Entertainment Australia Pty Ltd"
"spotify:track:55m1nHpipOmkTMaud26aSe","Somebody To You","spotify:artist:7gAppWoH7pcYmphCVTXkzs, spotify:artist:6S2OmqARrzebs0tKUEyXyp","The Vamps, Demi Lovato","spotify:album:3fIJkvh7fe0WSyI5rxvOVP","Somebody To You","spotify:artist:7gAppWoH7pcYmphCVTXkzs","The Vamps","2014-01-01","https://i.scdn.co/image/ab67616d0000b273d360817b0ea7c138ac752242","1","1","183051","","false","0","GBUM71402611","spotify:user:bradnumber1","2021-08-08T09:26:31Z","boy band,pop,pop,post-teen pop","0.562","0.871","3","-3.576","1","0.0445","0.0938","0","0.346","0.789","86.988","4","","Universal Music Group","C © 2014 Virgin EMI Records, a division of Universal Music Operations Limited, P ℗ 2014 Virgin EMI Records, a division of Universal Music Operations Limited"
"spotify:track:1i8ZmESz6W59aj9JiJoAXe","Words","spotify:artist:2WX2uTcsvV5OnS0inACecP","Birdy","spotify:album:2uNFpEVey5RsxzTdoDmjiz","Beautiful Lies (Deluxe)","spotify:artist:2WX2uTcsvV5OnS0inACecP","Birdy","2016-03-25","https://i.scdn.co/image/ab67616d0000b27392121265e6db1e410533136d","1","11","217653","https://p.scdn.co/mp3-preview/5577c0d52f0ea79a4cf2020391fa6f6cf08bd465?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","GBAHS1600029","spotify:user:bradnumber1","2021-08-08T09:26:31Z","neo mellow,uk pop","0.758","0.34","1","-8.965","1","0.0335","0.879","0.0000117","0.117","0.447","107.022","4","","Atlantic Records UK","C © 2016 Jasmine Van Den Bogaerde under exclusive licence to Atlantic Records UK, a Warner Music Group company, P ℗ 2016 Jasmine Van Den Bogaerde under exclusive licence to Atlantic Records UK, a Warner Music Group company"
"spotify:track:0dA2Mk56wEzDgegdC6R17g","Stay (with Alessia Cara)","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara","spotify:album:0VMGOBhLrC5Q2bfZnrocVN","Stay","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara","2017-02-23","https://i.scdn.co/image/ab67616d0000b27391a70f95efc3400f696e89cc","1","1","210090","","false","0","USUM71700736","spotify:user:bradnumber1","2021-08-08T09:26:31Z","complextro,edm,german techno,pop,pop dance,canadian contemporary r&b,canadian pop,pop","0.679","0.634","5","-5.024","0","0.0654","0.232","0","0.115","0.498","102.013","4","","Universal Music Group","C © 2017 Interscope Records, P ℗ 2017 Interscope Records"
"spotify:track:1WFTQr6oAHx6E1BcGiXqk4","First Heartbreak","spotify:artist:1vSN1fsvrzpbttOYGsliDr","Tori Kelly","spotify:album:2mH2TVd6euTmrn9Pcw9XHS","Unbreakable Smile","spotify:artist:1vSN1fsvrzpbttOYGsliDr","Tori Kelly","2016-01-29","https://i.scdn.co/image/ab67616d0000b273575a053c1fec8e5ca7da3005","1","6","204960","https://p.scdn.co/mp3-preview/569588fefe7fba3c2a8f178be97cb8fb6bc6166e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USUM71505911","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,post-teen pop","0.638","0.494","3","-5.737","0","0.0756","0.508","0","0.0888","0.357","135.753","4","","Tori Kelly","C © 2016 Capitol Records & Schoolboy Records, P ℗ 2016 Capitol Records & Schoolboy Records"
"spotify:track:2pfOHkPBfyGlEpuPHpOxBn","Better","spotify:artist:4AA8eXtzqh5ykxtafLaPOi, spotify:artist:7xmK7SfecrmjqsiIoSa1uf","What So Not, LPX","spotify:album:40x0uO366IEQO0V8wAdO2v","Better","spotify:artist:4AA8eXtzqh5ykxtafLaPOi, spotify:artist:7xmK7SfecrmjqsiIoSa1uf","What So Not, LPX","2017-09-08","https://i.scdn.co/image/ab67616d0000b273fa98f3c930c547544635fe28","1","1","214253","https://p.scdn.co/mp3-preview/f96a474ce17b499867c79be1576c60fb2386a093?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","AUDCB1701083","spotify:user:bradnumber1","2021-08-08T09:26:31Z","aussietronica,brostep,edm,electro house,electronic trap,escape room,vapor twitch","0.406","0.8","8","-4.444","1","0.204","0.0152","0","0.16","0.317","166.208","4","","WM Australia","C © 2017 Sweat It Out!, P ℗ 2017 Sweat It Out! Distributed by Warner Music Australia Pty Ltd"
"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Break My Heart","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","spotify:album:7fJJK56U9fHixgO0HQkhtI","Future Nostalgia","spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Dua Lipa","2020-03-27","https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946","1","9","221820","https://p.scdn.co/mp3-preview/a0078bbdb4351ec221eb7f330bd01856636601b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","GBAHT1901303","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,uk pop","0.73","0.729","4","-3.434","0","0.0884","0.167","0.00000139","0.349","0.467","113.011","4","","Warner Records","C © 2020 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited, P ℗ 2020 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited, with the exception of track 1 & 2 2019 Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited"
"spotify:track:0Tdh0VTkzmPGeAQIXHYhVJ","Antisocial (with Travis Scott)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Ed Sheeran, Travis Scott","spotify:album:5oUZ9TEZR3wOdvqzowuNwl","No.6 Collaborations Project","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2019-07-12","https://i.scdn.co/image/ab67616d0000b2737ed2a6d678a53a5959b2894f","1","7","161746","https://p.scdn.co/mp3-preview/26674875de45fd9b8dc46c9a53d499ff16f548a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBAHS1900966","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,singer-songwriter pop,uk pop,hip hop,rap,slap house","0.715","0.823","5","-5.313","0","0.0495","0.133","0","0.361","0.91","151.956","4","","Atlantic Records UK","C © 2019 Warner Music UK Limited., P ℗ 2019 An Asylum Records UK release, a division of Atlantic Records UK; ℗ 2019 Warner Music UK Limited except track 6 ℗ 2019 Warner Music UK / Def Jam Recordings, a division of UMG Recordings, Inc"
"spotify:track:0qa47H0UtlOFq9TLSVrv9R","Harden My Heart","spotify:artist:3VJakY5Yw5phAOF4Bada5v","Quarterflash","spotify:album:0ZacOBwzregRuuOf6Bn7Zp","MacGruber","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-01-01","https://i.scdn.co/image/ab67616d0000b2737ac3b4cc8be77b954359ee2e","1","11","232533","https://p.scdn.co/mp3-preview/7d815f7ae99b46ecdf71bfac98a0a469606bedda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USGF18100301","spotify:user:bradnumber1","2021-08-08T09:26:31Z","album rock,new wave pop,soft rock","0.513","0.717","11","-5.382","0","0.0619","0.0878","0","0.105","0.457","123.419","4","","Relativity Music Group","C © 2010 Relativity Music Group, LLC, P This Compilation ℗ 2010 Relativity Music Group, LLC"
"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Miss You","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Oliver Tree, Robin Schulz","spotify:album:32G4vFNwLJQjpzkOoGEUUo","Miss You","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Oliver Tree, Robin Schulz","2022-08-05","https://i.scdn.co/image/ab67616d0000b2735b1bff1152ef6d402c9b75a8","1","1","206000","https://p.scdn.co/mp3-preview/44c504a7bb97d3ee67be1003326e5362044dce34?cid=9950ac751e34487dbbe027c4fd7f8e99","true","87","USAT22211992","spotify:user:bradnumber1","2023-07-05T22:57:12Z","alternative hip hop,deep euro house,deep house,edm,german dance,pop dance,tropical house","0.587","0.742","6","-6.64","0","0.0529","0.0128","0.00107","0.146","0.199","145.007","4","","Atlantic Records","C © 2022 Atlantic Recording Corporation, P ℗ 2022 Atlantic Recording Corporation"
"spotify:track:7mlGufYKRiJEO2dglocn6o","Who's That Girl (feat. Eve)","spotify:artist:5PjekOABtfU2Kwo0AHVmci, spotify:artist:4d3yvTptO48nOYTPBcPFZC","Guy Sebastian, Eve","spotify:album:0f8Xtk0NDPGz4PpwlzEMBT","Twenty Ten","spotify:artist:5PjekOABtfU2Kwo0AHVmci","Guy Sebastian","2010-11-19","https://i.scdn.co/image/ab67616d0000b2739b9984688fe057a6af29d60e","1","1","220440","https://p.scdn.co/mp3-preview/c07022981a5d2e3703ba5e99314c363532714547?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","AUBM01000482","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,australian talent show,contemporary r&b,dance pop,hip pop,philly rap,r&b,urban contemporary","0.774","0.85","0","-4.436","1","0.0326","0.0837","0","0.193","0.53","127.031","4","","Sony Music Entertainment","P (P) 2010 Sony Music Entertainment Australia Pty Ltd."
"spotify:track:77e2r8Gn87an0k2uBdRvV1","When I Get There","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","spotify:album:7f7ZaVq3u3xVRJAJGr0GqW","TRUSTFALL","spotify:artist:1KCSPY1glIKqW2TotWuXOR","P!nk","2023-02-17","https://i.scdn.co/image/ab67616d0000b2733c7ffb20ad16e5cf1d5711fc","1","1","200173","","false","8","USRC12204195","spotify:user:bradnumber1","2023-02-19T09:07:34Z","dance pop,pop","0.562","0.403","1","-5.441","1","0.0361","0.78","0","0.094","0.548","82.518","4","","RCA Records Label","P (P) 2023 RCA Records, a division of Sony Music Entertainment"
"spotify:track:2xSExwwFXzukzOdR6iVYMk","Boys Like You","spotify:artist:5QSx2vpiSchSeCwc0qmfNI, spotify:artist:6JL8zeS1NmiOftqZTRgdTz, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","Who Is Fancy, Meghan Trainor, Ariana Grande","spotify:album:23O8NRd6IvGYh0vutNEHtT","Boys Like You","spotify:artist:5QSx2vpiSchSeCwc0qmfNI","Who Is Fancy","2015-11-23","https://i.scdn.co/image/ab67616d0000b2735b32724234f6d6669a32f074","1","1","194533","https://p.scdn.co/mp3-preview/4f01e359c3db1724e8454ea559cbdede734be323?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USUM71518060","spotify:user:bradnumber1","2021-08-08T09:26:31Z","indie poptimism,hip pop,pop,pop","0.739","0.597","0","-5.335","0","0.0801","0.0997","0","0.119","0.787","104.991","4","","Fancy/Silent Records","C © 2015 Republic Records, a division of UMG Recordings, Inc., P ℗ 2015 Republic Records, a division of UMG Recordings, Inc."
"spotify:track:1iGOWSHgpxYuVz3nObp7et","Rock and Roll Ain't Noise Pollution","spotify:artist:3csPGzuEd89ehDO17NPOdy","Rock Hits","spotify:album:6r6J7hh5g8BWmKWI8Awmab","Back in Black + Thunderstruck (Bonus Track) - Tribute to AC/DC - Highway to Hell - TNT","spotify:artist:3csPGzuEd89ehDO17NPOdy","Rock Hits","2012-10-24","https://i.scdn.co/image/ab67616d0000b2730bbaaec0303ae1a3de435311","1","10","253075","","false","0","TCABK1213178","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.626","0.517","9","-5.147","1","0.0444","0.00149","0.158","0.123","0.634","94.556","4","","Rock Hits","C 2012 Rock Hits, P 2012 Rock Hits"
"spotify:track:2eP6GhdRE1Ydnw2uXzo7q8","Harlem Shake","spotify:artist:25fqWEebq6PoiGQIHIrdtv","Baauer","spotify:album:6rIa7CeAWE3qg7rgbN0InX","Harlem Shake","spotify:artist:25fqWEebq6PoiGQIHIrdtv","Baauer","2012","https://i.scdn.co/image/ab67616d0000b273069accca8e8732ef23439f82","1","1","196664","","false","0","USZ4V1200043","spotify:user:bradnumber1","2021-08-08T09:26:31Z","edm,electro house,electronic trap","0.452","0.794","0","-5.151","1","0.0483","0.0111","0.00182","0.416","0.282","137.825","4","","Mad Decent","C 2013 Mad Decent, P 2013 Mad Decent"
